stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0.83,0,0,0.83
3dpf,3.45,1.15,0,1.72,0.57,0,0
5dpf,5.17,0,1.03,3.62,0.52,1.03,3.62
10dpf,4.39,0.63,0,2.51,0,0,0
