stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,23.13,0,0,0,0,0,0
14hpf,0,30.09,0,0,0,0,3.34,0
19hpf,0,0,0,13.14,4.38,30.65,0,0
24hpf,2,0,1,9,7,72,5,0
3dpf,0.57,0,1.72,1.15,4.02,0,0,0
5dpf,0,0,21.19,0,1.03,0.52,0.52,0.52
10dpf,0.63,0,0.63,0,0,0,0.63,0
