stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0.83,1.67,1.67,0
3dpf,2.3,0.57,0.57,0.57,0,0.57,0,0
5dpf,0,0.52,0,0.52,0,4.13,0,1.03
10dpf,1.88,0,0.63,0.63,1.26,2.51,0,0.63
