stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,836.16,0,0,0,103.23,0,0,0,134.2,72.26
12hpf,1461.23,34.7,1.93,42.41,350.85,42.41,1.93,15.42,503.14,298.8
14hpf,702.21,10.03,76.91,23.41,127.07,36.78,16.72,6.69,217.35,107
16hpf,529.11,34.86,84.08,22.56,155.86,51.27,12.3,6.15,203.03,112.79
19hpf,558.24,8.76,10.95,2.19,43.78,30.65,4.38,2.19,37.22,48.16
24hpf,540,10,40,3,88,52,21,0,63,44
2dpf,199.34,18.35,20.85,28.36,109.26,170.99,26.69,0,86.74,66.73
3dpf,308.58,29.31,8.62,15.52,12.07,171.82,8.62,0,33.33,41.37
5dpf,88.89,13.95,52.2,31.53,23.26,288.39,18.09,8.27,77.01,172.1
10dpf,150.61,23.22,41.42,27.61,13.81,268.58,13.18,0,50.2,38.91
