stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,7.51,0,0.83,2.5,1.67,5,0,3.34
3dpf,20.11,0,1.15,0,1.15,5.75,0,0
5dpf,3.1,0.52,0.52,3.62,0,6.72,0.52,2.58
10dpf,8.79,0,0.63,0.63,0,1.26,0.63,0.63
