stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0
24hpf,11,0,0,0,0,0,0
2dpf,58.39,0,0.83,0.83,14.18,3.34,0.83
3dpf,131.59,1.15,0,0.57,9.77,0,0
5dpf,17.06,0.52,1.03,0.52,7.24,0,1.03
10dpf,45.81,0,0,1.26,1.88,0.63,0
