stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,14.18,0.83,1.67,0,0,0.83,0,0
3dpf,4.02,13.22,0,0,0,1.72,0,0.57
5dpf,4.13,23.77,9.3,1.55,0.52,2.58,0,6.72
10dpf,2.51,15.06,11.3,0,0,0,0.63,0
