stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0
12hpf,5.78,0,0,0,0,0
14hpf,26.75,0,3.34,0,0,0
16hpf,10.25,0,22.56,0,0,0
19hpf,17.51,0,15.32,0,0,0
24hpf,6,0,0,0,0,0
2dpf,70.06,0,4.17,0.83,0,0.83
3dpf,18.96,1.15,1.72,0.57,0,0.57
5dpf,32.56,0,1.55,1.03,1.55,0
10dpf,14.43,0,2.51,0,0.63,0
