stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.68,0.83,0.83,1.67,5,0.83,0,0.83,5
3dpf,88.5,0,0,1.15,10.34,0,0,0,1.72
5dpf,2.58,1.03,0.52,0.52,7.24,0,4.13,1.03,6.2
10dpf,11.92,0,0.63,0,1.26,0,0,0,0.63
