stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,0,0,0,3.34
16hpf,0,2.05,0,0,0,0,0
24hpf,0,1,0,0,0,0,2
2dpf,5,0,0.83,0,0,0.83,73.4
3dpf,3.45,1.72,0,0.57,0.57,1.72,45.4
5dpf,1.55,0,5.69,0,0,2.07,141.61
10dpf,1.26,0,0,0,0,1.26,23.85
