stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,41.29,0,0,0,10.32,30.97
12hpf,7.71,1.93,0,0,3.86,0,0,9.64,1.93,5.78
14hpf,56.85,3.34,20.06,6.69,10.03,10.03,3.34,3.34,10.03,130.41
16hpf,22.56,8.2,32.81,0,8.2,6.15,8.2,4.1,16.41,49.22
19hpf,183.89,2.19,30.65,15.32,41.59,10.95,15.32,2.19,8.76,275.84
24hpf,5,5,42,7,12,5,2,1,7,20
2dpf,113.43,0.83,68.39,34.2,74.23,140.12,27.52,8.34,60.89,385.34
3dpf,108.61,14.94,82.75,20.11,35.05,350.53,8.05,0,14.37,179.86
5dpf,161.77,37.21,117.84,135.41,39.8,570.06,35.14,19.12,72.36,810.9
10dpf,119.86,56.48,111.7,70.91,11.92,259.8,13.81,0,26.98,127.39
