stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0,0
12hpf,88.68,0,0,0,1.93,0,0,1.93,0,5.78
14hpf,133.75,0,0,0,3.34,0,0,3.34,0,13.38
16hpf,82.03,53.32,2.05,0,2.05,0,0,2.05,0,2.05
19hpf,32.84,13.14,0,0,2.19,0,0,0,0,0
24hpf,12,47,2,7,6,2,0,0,11,8
2dpf,145.96,1.67,16.68,22.52,41.7,71.73,16.68,3.34,23.35,38.37
3dpf,102.29,4.02,0.57,2.87,2.3,23.56,1.15,0,4.6,4.6
5dpf,68.22,8.79,41.35,41.35,15.5,232.06,16.54,10.34,36.18,117.84
10dpf,23.85,3.14,3.14,4.39,1.26,18.83,0.63,0,4.39,3.77
