stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,39.2,0,5,4.17,10.01,0,0,3.34,2.5
3dpf,208.6,0,2.3,1.72,14.94,0.57,0,2.3,1.72
5dpf,37.21,1.03,3.62,2.07,12.4,0.52,0.52,1.55,7.24
10dpf,129.27,3.14,5.02,2.51,11.92,0,0,0.63,3.14
