stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,2.5,4.17,4.17,2.5,3.34
3dpf,1.72,0,0.57,2.3,0.57,0.57
5dpf,0,0,0,1.03,0,0
10dpf,1.26,0,1.88,2.51,0,0
