stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0,0
24hpf,3,0,0,0,0,0,0,0,0
2dpf,28.36,0,1.67,15.85,10.01,0,1.67,2.5,1.67
3dpf,16.66,0.57,0.57,1.15,40.23,1.15,0,1.15,1.72
5dpf,5.69,1.03,1.55,2.58,13.44,1.03,0.52,0.52,4.65
10dpf,10.67,0,1.26,0.63,13.81,2.51,0,0,2.51
