stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,13.38,0,0,0,0,0,0,0,0
16hpf,14.36,0,0,4.1,0,0,0,0,0
19hpf,41.59,0,0,0,2.19,0,0,4.38,0
24hpf,33,0,0,2,1,0,0,2,0
2dpf,57.55,1.67,8.34,29.19,51.71,0.83,0.83,19.18,3.34
3dpf,51.72,0.57,1.72,6.9,54.59,0,0,2.87,0
5dpf,14.47,0,17.57,5.17,51.68,1.03,0.52,7.24,21.71
10dpf,21.34,0,6.28,8.16,47.69,0,0,2.51,5.02
