stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,0,0.83,0,5,1.67,0,0,0,0
3dpf,1.72,0,0,2.87,0,2.87,0,0,0
5dpf,3.62,0,0.52,7.24,0.52,1.55,0.52,0.52,0.52
10dpf,2.51,0,0,6.9,0,1.26,0,0,0
