stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0,0
2dpf,2.5,0,0,0,0.83,0,0,0,0.83
3dpf,5.17,0.57,0.57,0.57,2.87,0.57,0,0,0
5dpf,0,2.07,0,0,1.03,0,0.52,0.52,0.52
10dpf,1.26,1.88,0,0,1.26,0,0,0,0
