stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34,0
16hpf,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,0,0,0,1,0
2dpf,5,0,0,0,2.5,0,0.83,3.34
3dpf,3.45,2.3,0,0.57,3.45,0,2.3,1.15
5dpf,1.55,12.4,1.03,1.03,11.89,1.03,6.72,4.13
10dpf,3.14,14.43,0.63,0,3.14,0,2.51,0.63
