stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,5.84,1.67,0.83,3.34,0.83
3dpf,2.3,2.3,0,3.45,0,0.57,1.15,0
5dpf,8.79,1.03,0.52,6.2,0,2.07,1.55,1.03
10dpf,3.77,1.26,0,11.92,0,0.63,0,0
