stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0,0
2dpf,0,0.83,0.83,0.83,0.83,0,0,0,0.83
3dpf,6.9,0,0,1.72,4.6,0,0,0,1.15
5dpf,4.65,1.03,0.52,0,0.52,0,0,0.52,0
10dpf,20.71,5.02,0,0,3.77,0.63,0,0,1.88
