stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,4.17,0.83,0.83,2.5
3dpf,3.45,0.57,0.57,2.87,6.32,1.15,0.57
5dpf,2.07,0,1.55,0,5.69,1.03,1.55
10dpf,0.63,0,0,0.63,4.39,0,0
