stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3943.36,82.58,0,0,51.61,0,0,30.97,165.17,320.01
12hpf,1960.52,53.98,0,55.9,146.51,30.84,1.93,26.99,100.24,154.22
14hpf,682.15,43.47,76.91,177.22,217.35,180.57,6.69,3.34,163.85,324.35
16hpf,432.72,12.3,34.86,170.22,188.68,166.12,34.86,12.3,266.61,280.96
19hpf,501.32,4.38,2.19,111.65,162,98.51,81,0,201.4,310.86
24hpf,509,8,2,85,106,96,22,2,759,83
2dpf,922.49,5,23.35,98.42,319.45,917.48,35.87,9.17,195.17,164.31
3dpf,1719.34,6.32,1.15,22.99,29.31,625.21,6.9,0,52.29,21.84
5dpf,159.18,9.3,12.4,52.72,47.55,613.99,24.81,7.24,94.58,101.3
10dpf,339.5,10.04,3.77,23.85,13.18,381.54,7.53,0,36.4,10.67
