stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0.83,0,14.18,0,0.83,0,82.57
3dpf,4.02,1.72,0,4.6,2.3,0,0,79.3
5dpf,0.52,3.1,1.03,4.65,3.62,0,0.52,141.09
10dpf,2.51,10.04,0,7.53,0.63,0,0.63,84.72
