stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,2,0,48,1,1
2dpf,11.68,0.83,0,6.67,17.52,116.77,5,0.83
3dpf,3.45,0,0,2.3,9.19,1.15,1.15,0.57
5dpf,7.75,1.03,0,0.52,5.69,13.95,0.52,1.03
10dpf,3.14,0.63,0.63,1.88,5.02,31.38,0.63,0
