stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,92.91,0,20.65,0,41.29,0,0,0,51.61,20.65
12hpf,104.1,5.78,9.64,3.86,32.77,1.93,0,7.71,44.34,34.7
14hpf,160.51,0,46.81,16.72,20.06,16.72,0,3.34,30.09,23.41
16hpf,319.93,8.2,18.46,16.41,84.08,34.86,10.25,8.2,112.79,73.83
19hpf,1000.46,2.19,6.57,8.76,76.62,15.32,8.76,2.19,19.7,35.03
24hpf,996,5,28,17,187,51,24,2,68,53
2dpf,810.72,24.19,53.38,74.23,518.8,443.73,61.72,5.84,168.48,208.52
3dpf,1269.39,16.66,19.54,25.28,27.58,252.27,18.39,0,21.26,52.29
5dpf,203.11,14.99,83.21,78.04,68.22,381.94,31.53,23.77,121.97,285.81
10dpf,484.46,32,74.68,87.23,35.14,431.74,28.24,2.51,72.79,88.48
