stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,2,0,0
2dpf,10.84,0,0,4.17,1.67,0.83
3dpf,91.94,0.57,0.57,4.6,0,0
5dpf,1.03,0.52,0.52,2.07,0,0
10dpf,15.06,0,0,2.51,0,0
