stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,1.67,0
3dpf,9.19,2.87,0,0.57,5.17,0,0
5dpf,0.52,1.03,0.52,0.52,1.55,0,0.52
10dpf,2.51,11.92,0,0,1.26,0,0.63
