stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,237.43,10.32,30.97,0,72.26,10.32,0,82.58,278.72,175.49
12hpf,586.04,38.56,17.35,17.35,160,36.63,5.78,210.12,929.18,277.6
14hpf,43.47,3.34,63.53,6.69,23.41,33.44,3.34,33.44,70.22,257.48
16hpf,223.54,30.76,98.44,12.3,75.88,61.52,10.25,30.76,149.71,623.45
19hpf,170.76,4.38,37.22,28.46,26.27,8.76,8.76,6.57,39.41,823.13
24hpf,658,30,385,109,228,115,51,10,422,687
2dpf,908.31,40.87,224.37,195.17,557.16,1072.62,186,62.56,364.49,940
3dpf,1777.38,121.25,202.28,114.93,112.06,1659,46.55,1.15,122.97,430.98
5dpf,429.48,97.68,435.69,276.5,115.25,1559.79,87.34,126.11,240.33,1976.87
10dpf,1028.53,168.18,520.85,294.94,116.72,1880.09,64.64,5.02,276.74,422.33
