stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,1,0
2dpf,3.34,0,0,8.34,1.67,0,0,4.17,1.67
3dpf,10.34,0.57,0,2.3,3.45,0,0,0.57,0.57
5dpf,3.1,0,1.55,0,8.27,1.03,0.52,9.3,4.13
10dpf,8.16,0.63,0.63,1.88,1.88,3.14,0,0.63,0
