stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,1.72,14.94,0,0.57,0.57,0,0,0
5dpf,4.65,11.89,1.55,0.52,11.37,1.55,2.07,5.17
10dpf,0.63,0,0,0,0,0,0,0.63
