stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,1.67
3dpf,4.6,0,0.57,0,0.57,0,2.87
5dpf,0,0,0,0,1.55,0,1.55
10dpf,1.26,0.63,0,0.63,1.88,3.77,1.88
