stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,13.35,0.83,3.34,8.34,17.52,17.52,0,3.34,11.68
3dpf,10.34,0.57,0,0,0.57,12.64,0,1.15,4.6
5dpf,5.69,0,0.52,1.03,1.03,7.24,0.52,1.03,17.06
10dpf,6.9,0,1.26,0,0,5.65,0,0.63,15.06
