stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,13.35,26.69,0,0,10.84,1.67
3dpf,0,0,0,4.6,61.49,4.6,0,6.9,0
5dpf,2.07,0.52,1.55,5.17,115.25,3.1,0.52,34.11,3.1
10dpf,0.63,0,1.88,1.26,32,3.77,0,5.65,0.63
