stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,4,0,0
2dpf,14.18,3.34,5.84,2.5,15.85,15.01,0,0.83
3dpf,72.41,4.6,0.57,0.57,14.37,0,0,0
5dpf,2.07,4.13,3.1,0.52,6.72,4.13,1.55,3.62
10dpf,13.81,3.14,0.63,0,1.88,2.51,0,0.63
