stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,794.87,20.65,0,0,165.17,0,0,51.61,103.23,216.78
12hpf,2596.68,59.76,32.77,80.97,487.72,102.17,7.71,152.29,780.74,593.75
14hpf,2404.24,20.06,76.91,93.63,324.35,167.19,40.13,60.19,438.05,514.95
16hpf,2097.99,79.98,196.88,139.46,549.62,248.15,57.42,92.29,584.48,814.17
19hpf,3909.88,17.51,83.19,100.7,405,188.27,105.08,43.78,183.89,737.76
24hpf,2584,26,452,177,554,264,96,17,364,366
2dpf,1076.79,23.35,68.39,92.58,451.24,655.58,104.26,15.01,223.53,186.83
3dpf,3378.34,55.17,94.24,83.9,66.66,1003.91,39.65,0.57,84.47,136.77
5dpf,335.94,48.07,192.26,179.34,88.38,971.12,81.66,60.99,170.04,628.98
10dpf,1267.62,123,257.29,246.62,79.07,1546.87,62.75,2.51,225.28,233.44
