stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,1.67,0.83,0,0,0
3dpf,31.61,0,0.57,0,0.57,0,0,0
5dpf,2.07,0.52,0,0.52,2.58,0.52,1.55,3.1
10dpf,65.89,0,0.63,0,5.02,0.63,0.63,0
