stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32
2dpf,4.17,0,1.67,0.83,1.67,6.67,0,0,14.18
3dpf,5.75,0.57,1.15,0,0,4.02,0,0,0.57
5dpf,1.03,0,2.58,6.2,2.07,7.24,0.52,0,10.85
10dpf,6.9,0.63,1.26,2.51,0,4.39,0,0.63,1.88
