stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0,3.34,0.83,3.34,0
3dpf,9.77,0,2.87,0,4.6,1.15
5dpf,5.69,0,13.95,0,6.72,1.03
10dpf,8.16,0.63,5.02,0,8.16,0
