stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,0,0,0,0,0,0
12hpf,117.59,1.93,0,1.93,15.42,0,0,1.93,25.06,5.78
14hpf,93.63,0,3.34,26.75,3.34,0,0,0,0,3.34
16hpf,24.61,0,0,14.36,0,0,0,0,6.15,0
19hpf,67.86,0,0,19.7,0,0,0,0,0,0
24hpf,59,0,0,1,9,5,2,0,1,3
2dpf,59.22,0.83,0.83,7.51,25.86,23.35,1.67,0.83,13.35,7.51
3dpf,660.27,6.32,1.72,5.17,13.79,197.1,2.3,0,14.94,9.77
5dpf,63.57,4.13,4.65,11.89,14.47,161.25,5.69,2.58,20.67,34.11
10dpf,194.54,5.65,3.14,10.67,3.77,107.31,4.39,0,11.3,5.02
