stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,1,0,3,0
2dpf,82.57,0.83,0,0.83,1.67,2.5,0.83,9.17,2.5
3dpf,42.52,0,0,0,1.15,0,0,0,0.57
5dpf,10.85,0.52,0.52,0,3.1,0,0,5.69,1.03
10dpf,43.3,0,0,0,1.26,0.63,0,0.63,0
