stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.5,32.53,1.67,21.69,5.84
3dpf,5.17,0,0,0,14.37,1.15,8.62,0
5dpf,5.17,0,1.55,1.03,34.11,3.62,6.72,9.3
10dpf,7.53,1.26,0,0,15.06,3.14,6.28,0
