stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93
2dpf,1.67,0.83,1.67,1.67,2.5,0.83,3.34
3dpf,4.02,0,0,0,2.3,1.15,0.57
5dpf,0,0,0,0,0.52,0.52,1.55
10dpf,3.14,0.63,0,0,1.26,0,0
