stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
3dpf,0,1.15,0,0.57,0
5dpf,1.55,56.33,1.55,4.13,2.58
10dpf,2.51,21.96,0,0,0
