stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,1.93,0,0,0,0,0,0,0
14hpf,0,3.34,0,0,0,0,0,0,3.34
19hpf,0,0,0,0,0,0,0,0,2.19
24hpf,0,0,0,0,0,0,0,0,2
2dpf,15.85,0.83,0,1.67,0.83,1.67,0.83,0,120.94
3dpf,10.92,10.34,0,0,0,1.15,0,0.57,49.99
5dpf,22.22,15.5,1.03,0.52,0,4.65,0.52,1.03,202.08
10dpf,6.28,28.87,0,0.63,0,0.63,0,0,53.97
