stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6338.29,113.55,20.65,0,1083.91,82.58,0,196.14,2518.8,2209.11
12hpf,5781.32,177.35,26.99,171.57,1480.51,254.46,15.42,335.43,2573.55,1788.95
14hpf,5627.72,90.28,244.1,341.07,1153.63,518.3,93.63,127.07,2123.35,1946.13
16hpf,4675.86,198.93,336.33,297.37,1468.39,590.64,149.71,182.52,1958.53,2095.94
19hpf,7073.26,59.11,105.08,183.89,845.03,356.84,201.4,59.11,656.76,1510.54
24hpf,5128,101,502,224,1254,525,209,28,1249,838
2dpf,1829.13,64.22,122.61,219.36,962.52,1394.58,171.82,40.04,529.64,635.57
3dpf,4821.27,82.17,109.76,105.73,133.32,1507.29,58.61,0.57,160.9,279.28
5dpf,611.93,75.97,270.3,284.26,157.63,1567.02,88.89,122.49,355.06,1297.76
10dpf,2117.92,130.53,294.31,261.68,119.23,1991.16,101.03,1.88,321.3,323.81
