stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,0,0
3dpf,4.6,0,0,0,0.57,0.57,0,0,0
5dpf,1.03,0.52,0.52,0.52,0,8.27,0.52,0,1.55
10dpf,25.73,0,0.63,0,0,1.26,0,0.63,0
