stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,1.67,0,0.83,0,0
3dpf,16.66,0,0.57,0.57,7.47,0.57,0
5dpf,0,0.52,0.52,0,3.62,0,3.1
10dpf,5.65,0,0.63,0,1.88,0,0
