stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5305.99,92.91,20.65,0,939.39,30.97,0,144.52,1692.96,1909.74
12hpf,5293.6,131.09,17.35,90.6,1253.04,188.92,15.42,252.54,2151.37,1684.85
14hpf,4637.94,66.88,193.94,153.82,715.59,230.73,73.56,107,1464.61,1100.13
16hpf,3299.77,94.34,159.96,59.47,684.97,231.74,59.47,137.4,1451.98,779.31
19hpf,4851.23,26.27,45.97,37.22,354.65,142.3,39.41,30.65,479.43,214.54
24hpf,3031,43,68,55,494,250,38,19,977,166
2dpf,1317.84,14.18,78.4,40.87,340.3,538.81,45.87,4.17,358.65,102.59
3dpf,3771.4,20.69,22.41,23.56,47.7,621.77,31.03,0,124.7,27.58
5dpf,462.56,14.99,199.5,64.09,54.27,515.8,60.99,11.89,178.82,169.52
10dpf,1061.79,29.49,84.09,39.53,37.65,407.9,16.94,0,65.26,17.57
