stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,18.46,0
24hpf,10,0,0,0,0,0,0,52,1
2dpf,10.01,0,0.83,0,6.67,8.34,0.83,42.54,8.34
3dpf,1.15,0,0,0,0,4.6,0,8.05,0
5dpf,0.52,0,0,1.55,0,1.55,0,44.45,2.58
10dpf,0,0.63,0,0,0,0,0,13.18,0
