stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
2dpf,3.34,0,2.5,4.17,5.84,0.83,0.83,0.83,20.02
3dpf,17.81,0,0,0,15.52,0.57,0,0,2.87
5dpf,3.62,0.52,2.07,0,8.27,0.52,0.52,0.52,2.58
10dpf,5.65,0,0,0,3.77,0,0,0.63,0
