stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2250.4,51.61,30.97,0,485.18,0,0,10.32,929.06,691.64
12hpf,4279.61,117.59,26.99,123.38,1033.27,152.29,7.71,84.82,1700.28,1216.41
14hpf,1615.09,20.06,73.56,123.72,431.36,30.09,26.75,43.47,501.58,367.82
16hpf,1279.71,57.42,77.93,47.17,455.28,43.07,26.66,34.86,422.47,340.44
19hpf,2795.59,10.95,17.51,30.65,339.32,30.65,21.89,4.38,89.76,341.51
24hpf,2118,16,191,66,585,79,18,5,118,174
2dpf,635.57,9.17,27.52,51.71,555.49,138.46,34.2,3.34,72.56,94.25
3dpf,764.85,14.94,7.47,6.9,12.64,39.65,7.47,0,9.77,12.64
5dpf,90.45,1.55,57.37,13.95,58.92,82.69,7.24,3.1,35.66,40.83
10dpf,70.91,0,9.41,0,0.63,3.14,0,0,1.26,0.63
