stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,1.67,1.67,3.34,0.83,0.83
3dpf,16.66,1.15,0.57,1.15,2.3,0,0.57
5dpf,1.55,3.62,0,0,2.07,0.52,3.1
10dpf,8.16,3.77,0,0,4.39,0,0.63
