stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,57.83,9.64,1.93,5.78,0,0,0,104.1,1.93
14hpf,96.97,6.69,3.34,20.06,0,0,0,173.88,23.41
16hpf,28.71,12.3,2.05,6.15,0,0,0,75.88,2.05
19hpf,15.32,2.19,0,0,0,0,2.19,8.76,0
24hpf,3,0,0,0,0,0,0,13,0
2dpf,51.71,0,0.83,9.17,13.35,0.83,0,12.51,3.34
3dpf,5.17,1.15,0,2.87,4.02,0,0,2.87,1.72
5dpf,7.75,0,0,1.55,6.72,0,0,5.17,4.13
10dpf,10.67,0,0.63,1.26,3.77,0.63,0,3.14,1.26
