stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
2dpf,0,0,0,0.83,0,0.83,0.83,0
3dpf,3.45,0,0,0,3.45,0,0,0
5dpf,0,0.52,0,0,24.29,0.52,0.52,5.69
10dpf,5.65,1.26,0.63,0,4.39,0,0,0
