stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,6.67,0.83,0.83,1.67,143.46
3dpf,0,0,0.57,0,0,0,0,21.26
5dpf,0.52,0.52,0.52,0,0,2.58,0,41.86
10dpf,1.88,0,2.51,0,0,0,0,15.06
