stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,856.8,30.97,20.65,0,134.2,0,0,72.26,320.01,216.78
12hpf,1135.44,50.12,26.99,32.77,242.9,44.34,5.78,34.7,628.45,350.85
14hpf,391.23,3.34,36.78,26.75,110.35,26.75,13.38,3.34,203.98,90.28
16hpf,459.38,22.56,22.56,14.36,141.51,32.81,10.25,8.2,196.88,131.25
19hpf,380.92,4.38,2.19,6.57,28.46,10.95,6.57,4.38,24.08,32.84
24hpf,308,3,6,8,46,21,3,0,32,17
2dpf,322.79,7.51,20.85,46.71,156.81,201.85,21.69,3.34,78.4,82.57
3dpf,849.9,10.92,10.92,29.31,20.11,250.55,10.92,0,15.52,37.35
5dpf,100.78,14.47,54.78,37.21,26.36,240.33,20.16,11.37,57.37,193.81
10dpf,363.97,18.83,65.89,50.83,17.57,256.66,12.55,0,43.3,46.44
