stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34,0
16hpf,0,0,0,0,2.05,0,0,0,0
19hpf,2.19,0,0,0,6.57,0,0,0,0
24hpf,1,0,0,0,29,0,0,2,1
2dpf,31.69,0.83,0.83,4.17,16.68,26.69,0.83,12.51,6.67
3dpf,103.44,0,1.15,4.02,2.87,93.09,1.15,4.6,0
5dpf,10.34,0.52,6.2,9.3,6.2,82.18,1.03,6.2,10.34
10dpf,62.13,9.41,8.79,5.65,15.06,86.6,3.14,10.04,4.39
