stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,10.32,0,0,0,0
12hpf,0,5.78,0,1.93,5.78,1.93,0,5.78,13.49,3.86
14hpf,0,3.34,0,0,10.03,6.69,0,6.69,56.85,3.34
16hpf,2.05,2.05,0,0,10.25,8.2,0,10.25,0,2.05
19hpf,21.89,0,0,0,94.13,10.95,0,17.51,59.11,10.95
24hpf,16,4,5,1,282,62,2,3,12,87
2dpf,113.43,3.34,2.5,25.86,360.32,658.92,22.52,10.01,74.23,36.7
3dpf,160.33,6.32,6.32,9.19,113.78,1208.48,22.99,0,27.01,20.11
5dpf,21.71,22.22,41.35,27.39,79.07,801.08,53.75,6.2,81.66,83.21
10dpf,125.51,14.43,1.88,9.41,79.07,1335.39,28.24,0,60.87,14.43
