stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,299.37,0,0,0,92.91,0,0,20.65,1754.9,0
12hpf,665.07,40.48,0,84.82,223.62,1.93,0,119.52,1985.58,52.05
14hpf,561.77,30.09,3.34,150.47,220.69,6.69,23.41,26.75,1384.36,337.73
16hpf,237.89,73.83,2.05,43.07,217.39,51.27,10.25,18.46,459.38,90.24
19hpf,227.68,13.14,0,17.51,17.51,13.14,4.38,2.19,135.73,17.51
24hpf,115,6,1,19,91,74,1,4,80,2
2dpf,369.5,0,2.5,25.02,135.12,176.82,16.68,2.5,180.99,44.21
3dpf,48.27,1.15,0.57,2.3,22.99,85.62,2.87,0,32.18,6.32
5dpf,105.43,2.07,2.07,13.44,7.24,98.2,6.2,3.1,49.62,20.67
10dpf,32.63,0.63,1.26,3.77,4.39,70.28,2.51,0,21.34,2.51
