stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0.83,0,0.83,0,0,0,32.53
3dpf,4.02,8.05,1.15,0,4.02,0.57,0,0,12.64
5dpf,3.62,13.95,0.52,1.03,7.24,0,2.07,1.03,83.21
10dpf,5.65,9.41,0.63,0,0.63,2.51,0,0,23.22
