stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,1.93,0,0,1.93,1.93,0
14hpf,23.41,3.34,3.34,0,3.34,0,0,6.69,0,3.34
16hpf,16.41,0,0,0,4.1,6.15,0,0,6.15,20.51
19hpf,21.89,0,2.19,4.38,2.19,0,0,2.19,0,8.76
24hpf,31,0,7,15,11,4,3,0,2,9
2dpf,306.11,7.51,21.69,70.06,150.97,239.38,26.69,24.19,66.73,155.97
3dpf,991.84,9.19,10.34,21.84,29.31,332.72,8.62,0.57,14.94,46.55
5dpf,83.73,14.47,57.37,69.26,33.59,290.46,33.08,38.76,35.66,221.72
10dpf,417.31,21.34,54.6,41.42,24.47,243.48,14.43,0.63,26.98,55.85
