stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0
2dpf,8.34,0,0,0.83,0.83,0,0
3dpf,8.05,0,0,0,0.57,0,0
5dpf,4.13,0,0,0,0,0,0.52
10dpf,8.79,5.65,1.26,0,3.14,1.26,0
