stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,19.18,0,9.17,13.35,30.03,4.17,2.5,20.85,25.86
3dpf,5.17,0,1.15,1.15,14.94,1.15,0,0,0
5dpf,2.58,2.58,2.58,1.03,9.3,1.55,0,1.55,7.24
10dpf,11.3,0.63,0.63,0,13.81,1.26,0,3.14,1.88
